mz,rt,Neutral_Operator_Dif_Pos_1x_O1_A,Neutral_Operator_Dif_Pos_1x_O1_B,Neutral_Operator_Dif_Pos_1x_O1_C,Neutral_Operator_Dif_Pos_1x_O2_A,Neutral_Operator_Dif_Pos_1x_O2_B,Neutral_Operator_Dif_Pos_1x_O2_C,Neutral_Operator_Dif_Pos_1x_O3_A,Neutral_Operator_Dif_Pos_1x_O3_B,Neutral_Operator_Dif_Pos_1x_O3_C,Neutral_Operator_Dif_Pos_2x_O1_A,Neutral_Operator_Dif_Pos_2x_O1_B,Neutral_Operator_Dif_Pos_2x_O1_C,Neutral_Operator_Dif_Pos_2x_O2_A,Neutral_Operator_Dif_Pos_2x_O2_B,Neutral_Operator_Dif_Pos_2x_O2_C,Neutral_Operator_Dif_Pos_2x_O3_A,Neutral_Operator_Dif_Pos_2x_O3_B,Neutral_Operator_Dif_Pos_2x_O3_C,Neutral_Operator_Dif_Pos_4x_O1_A,Neutral_Operator_Dif_Pos_4x_O1_B,Neutral_Operator_Dif_Pos_4x_O1_C,Neutral_Operator_Dif_Pos_4x_O2_A,Neutral_Operator_Dif_Pos_4x_O2_B,Neutral_Operator_Dif_Pos_4x_O2_C,Neutral_Operator_Dif_Pos_4x_O3_A,Neutral_Operator_Dif_Pos_4x_O3_B,Neutral_Operator_Dif_Pos_4x_O3_C
421.3867,5.0248995,31111,1,24134,36373,37990,35144,35460,32058,34076,1,23931,27515,1,1,30792,33625,31684,30749,26653,25066,26597,28251,27089,27932,1,1,1
852.4856,4.9723334,1,1,1,206602,218791,212476,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
858.4394,5.0343337,29929,29305,27257,121335,127335,123159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
241.2401,5.0127277,39646,59017,40948,1,46810,1,43304,44838,42170,44319,41680,38734,120490,47408,43213,1,55915,39984,51612,113401,1,46057,109057,97837,37720,40112,1
706.3368,5.0808,1,32911,33609,119963,125477,120276,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
328.1851,5.054333,1,1,1,71572,73864,72920,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
511.3098,5.0556664,1,26878,1,42281,42548,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
686.3636,4.9149995,1,1,1,378276,403977,386543,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
457.3941,5.0940742,169265,163814,119392,126961,140362,111877,245173,148216,225375,84334,88013,86569,149726,152617,148330,171323,179198,175237,88282,103291,102496,211912,141067,144321,144855,183649,154466
283.3231,5.1206956,30847,29774,30799,25774,26616,24790,62624,67991,63829,33177,34206,32597,32833,32063,30283,49541,51190,51650,1,1,1,1,47495,45243,44969,45780,43709
878.4113,5.12,1,1,1,82987,85502,84385,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
503.348,5.1231666,48549,45906,46769,249954,252708,247167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
700.3799,5.1280003,1,1,1,162353,173901,165870,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
486.3204,5.12175,202679,206740,206874,764177,782862,765045,96307,94486,98051,1,1,1,1,1,1,1,1,1,1,1,1,65114,62115,62688,1,1,1
867.5008,5.1708336,47915,45772,47790,197646,207343,202216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
872.4536,5.151222,92185,91454,90687,357959,371269,359583,35678,36957,37016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
861.5508,5.169,1,1,1,75483,84074,82279,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
268.219,5.157185,110742,108866,108773,115984,125156,121920,135323,135339,136575,138547,131887,138497,135128,135090,129473,132071,132116,133797,132799,128145,130501,134305,127122,125362,134063,136368,132101
636.2976,5.1619997,167466,159801,161137,99964,99900,98226,87443,89599,89841,151890,153603,147324,64634,65964,68372,107892,108821,115491,200728,207901,216626,119656,124257,122496,67895,70761,66517
553.4322,5.164235,43585,1,1,1,58301,1,73374,70401,75221,51774,60561,48879,72020,1,70765,91017,85215,78645,54606,1,54456,71224,63471,1,1,1,1
517.3622,5.3083334,1,1,1,365690,372046,366030,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1038.5701,5.1743336,1,1,1,76996,76273,76766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
314.2472,5.1883335,1,1,1,227684,242737,230754,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
523.3166,5.2893333,1,1,1,545815,362069,554478,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
892.4213,5.1791663,41826,40290,52188,173163,181229,176126,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
240.2085,5.2099996,1,1,1,238766,254734,245925,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
347.3031,5.2098756,178014,178882,185572,1,240564,1,164823,169533,162652,1,132345,135781,192607,188279,193539,211975,219311,230287,155840,155613,160630,184123,176324,174393,155433,153226,143275
880.5147,5.207333,1,1,1,210184,215259,211717,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
407.3596,5.2064238,39867,32103,32499,36106,37857,36650,31693,32938,31333,31409,31960,30903,49946,50732,47878,27397,1,27553,40540,41680,42941,29417,28198,29168,29166,28998,29366
238.229,5.2096095,1,1,1,47309,46926,48550,49822,50238,53028,41714,42712,42290,62515,58682,57176,72570,72040,74987,49830,48071,49073,58519,54543,59775,51723,48728,1
886.4697,5.1924443,91187,87833,89784,336789,350541,340475,38539,39305,38676,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
630.4109,5.205454,37372,38291,41933,55368,57317,60105,1,34736,1,1,1,1,1,1,1,1,1,1,31439,1,1,39564,36297,47727,1,1,1
330.277,5.209889,929004,913042,931517,625451,660113,629108,935393,946273,939203,838899,834500,833895,1261334,1268649,1248619,1526493,1528610,1620196,997137,1027614,1037545,1182900,1162594,1139206,952478,975053,962979
350.3014,5.2153335,1,1,1,93953,81566,88360,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
349.2989,5.2183337,1,1,1,468112,482598,467382,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1058.5441,5.2240005,37487,34926,34816,169571,177965,173463,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1052.5872,5.2064996,34682,33341,34621,137294,142434,136959,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
689.4405,5.2730002,1,1,1,87257,92280,91558,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
672.4187,5.2730002,1,1,1,310357,315016,315811,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
694.3894,5.2730002,1,1,1,286266,294578,292248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
906.4372,5.338333,1,1,1,102920,109088,104584,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500.3355,5.3053336,1,1,1,1546652,1561290,1550330,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
353.4014,5.3104997,182768,181555,180534,110589,113366,109168,94297,95111,94578,125430,124519,126957,126230,129357,125423,104328,104487,104974,1,1,1,109010,109130,106697,96896,100315,101389
517.3627,5.3083334,1,1,1,365614,372046,366030,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
363.3335,5.3184233,67296,62143,59611,105450,105628,106223,57930,56981,54060,68697,66633,70710,100981,101506,100692,1,48983,48771,87540,86266,89945,68627,65551,65761,59338,57988,60547
346.3067,5.3190002,167058,170511,163953,258394,263790,255467,149093,152391,151165,194788,186366,187652,283593,288941,279351,130475,131857,121434,248660,244844,256291,191103,179881,189924,163297,159571,162354
686.4245,5.341,1,1,1,401392,397678,406691,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
703.4552,5.338333,1,1,1,92428,97869,92480,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1078.5122,5.338333,1,1,1,109385,114974,108737,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
708.4029,5.342,79673,80014,179651,1,381179,371503,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1072.5577,5.370333,55092,52054,53841,241060,247155,242467,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
520.3039,5.3793335,1,1,1,415982,436044,423967,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
714.3604,5.3665457,73732,70142,69446,312202,321267,310703,32415,33092,32468,1,1,1,1,1,1,1,1,1,1,1,1,1,21148,20826,1,1,1
382.3118,5.370947,1,111198,85702,183321,131519,168187,200047,164885,171642,140478,108982,154307,166277,185984,1,194427,162860,160627,1,1,1,154645,147043,179932,1,1,1
1067.6012,5.3793335,1,1,1,121774,125853,124194,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
514.3508,5.396917,170874,160798,156092,658663,682200,669638,67321,68350,68092,1,1,1,1,1,1,1,1,1,1,1,1,51235,44964,48667,1,1,1
531.3771,5.3970003,1,30347,22283,123944,129086,125850,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
723.4241,5.5486665,1,1,1,308598,450248,434657,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
728.3758,5.5294995,146235,146293,144843,671311,696357,418582,62057,63443,65600,1,1,1,1,1,1,1,1,1,1,1,1,42986,42779,40501,1,1,1
264.2433,5.4131184,1,1,1,68307,66682,84184,113251,86772,65518,96986,57521,63587,1,1,1,58279,1,1,94930,1,1,64289,82339,54092,98280,68335,51047
656.4378,5.4203334,1,1,1,46893,48156,45087,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
356.2924,5.4157777,522284,500578,499919,415429,420893,421882,655783,659120,656559,696679,697605,697335,700954,701235,705988,673299,686651,688597,670602,685614,716720,663141,636809,646638,641288,654534,636401
534.3224,5.4203334,1,1,1,62606,72515,66628,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1086.5677,5.4112496,1,39957,1,195340,176010,173627,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1092.5258,5.4016666,1,1,1,158337,120539,119217,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
734.3305,5.456,1,1,1,69929,71295,68276,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
703.4536,5.338333,1,1,1,92649,96691,92935,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1258.6465,5.513334,1,1,1,112398,110996,113649,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
889.5456,5.4969997,1,1,1,71196,74395,71130,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
467.4327,5.5347776,1786709,1726832,1745702,2090353,2144685,2099369,2742741,2765378,2747798,2143314,2175791,2172338,2461668,2445645,2452195,2564831,2577333,2652864,1895333,1931827,2017196,2378964,2340930,2285106,1157261,1184640,1131896
700.4415,5.546,1,1,1,659365,833758,810119,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
706.3935,5.5411115,162991,154453,156815,758008,784579,761933,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,45276,38242,22259,1,1,1
717.4691,5.5486665,1,1,1,164148,168771,167594,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
748.3465,5.595333,1,1,1,100986,116603,106592,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
903.5581,5.7046666,1,1,1,62478,60390,98564,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
909.5133,5.7019997,1,1,1,161544,164489,165471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
297.2671,5.5763335,1,1,1,61105,59318,58536,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1272.6614,5.5763335,1,1,1,155286,151506,150959,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
742.392,5.6094995,80640,79255,78496,375660,389020,384370,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
892.4821,5.5711117,81858,82601,82243,456116,480330,469680,30497,32130,31198,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
307.2893,5.6060004,1,1,1,675968,679184,681145,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
731.4788,5.617,1,1,1,1,52881,57559,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
409.4648,5.6324077,1001490,976153,984341,807146,825424,822842,894847,889741,898725,986595,970826,979251,928453,943868,925452,838860,831373,843874,137169,141757,141816,942781,923517,908447,839936,851813,850022
1080.5845,5.6583333,1,1,1,101774,99825,99025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
934.4371,5.6443334,1,1,1,200032,213656,204554,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
448.2807,5.682667,1,1,1,30383,32025,32317,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
325.2989,5.7019997,1,1,1,294973,290250,283877,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
903.5551,5.7046666,1,1,1,63561,95698,99154,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
886.529,5.7022,1,60723,92992,313483,323690,327923,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1078.5739,5.727999,34572,30921,33014,212105,223122,215571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
900.5427,5.76925,1,1,111045,435896,474346,463463,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
917.5677,5.769,1,1,1,57563,58670,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
948.4516,5.808333,1,1,1,130471,130635,129601,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1120.524,5.7946663,1,1,1,143076,116467,116150,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
942.492,5.8252,1,42690,45652,218674,211207,189610,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
382.3052,5.8515334,82296,79606,79274,1,111053,1,1,1,1,87273,83018,1,138168,137595,139288,1,1,1,113998,115569,117164,1,1,1,73782,77539,73510
1094.5985,5.7620006,1,1,1,75008,195205,224628,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1092.5857,5.8781667,67545,64453,67515,403320,421658,409721,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
377.3484,5.851435,30029,27175,26416,42153,41372,42768,22984,24119,1,27715,28763,27742,42703,40191,44488,1,1,1,38296,44932,40579,27462,26826,25642,24823,25063,24904
362.2482,5.9770904,59225,98392,106188,216682,221761,217899,90012,81843,78530,1,81027,51488,122222,115954,122539,79206,44641,77332,1,122937,68674,1,76360,1,62179,46385,1
462.3008,5.882,1,1,1,94634,71972,95126,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1086.6315,5.911333,50174,47447,48306,195903,208274,201214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
468.2864,5.912333,1,1,1,60325,62546,56611,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1134.5417,5.9639993,1,1,1,138343,182789,135912,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
198.1629,5.9149995,1,1,1,76382,73718,74164,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
447.3579,5.9147997,72521,81252,83377,426962,436363,436929,33523,35675,34850,1,1,1,1,1,1,1,1,1,1,1,1,1,24603,1,1,1,1
430.3305,5.9133325,472703,456138,464439,1967472,2005453,1978356,207756,205320,207638,1,1,1,1,1,1,1,1,1,1,1,1,147442,135312,139064,1,1,1
452.4977,5.9149995,1,1,1,27917,29786,27503,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
351.3138,5.9289994,171948,176335,180959,685049,705273,695842,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1106.5989,5.9605002,64258,58561,62203,341720,343825,339650,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1320.628,6.103333,1,1,1,120668,125435,124531,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1148.5527,6.0243325,1,1,1,111704,89463,87668,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1300.6575,6.013,1,1,1,159994,169973,165788,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1314.6704,6.1119995,28533,27238,26940,172397,177302,176000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
256.2377,6.1213923,165211,155969,159883,57904,55846,49373,63412,65370,63124,81619,79461,77748,1,1,1,61774,1,63615,67412,64954,72450,79882,77923,82182,74804,69513,72411
1334.6403,6.1583333,1,1,1,107182,109900,112491,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
449.4221,6.1497407,68270,67174,68997,80537,81684,81382,99344,100985,100248,78507,77083,76610,86240,85797,84634,97903,94801,98753,69961,71595,75702,86470,86501,84139,30566,31231,31698
1328.6819,6.1583333,1,1,1,146819,162154,159187,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
283.2876,6.2017035,360342,355464,356609,635642,639915,645575,391352,387992,392463,338128,327092,338367,567856,570424,554637,416068,411465,413620,298750,303770,317537,356518,343151,348289,345713,347871,345502
400.3552,6.217346,224889,234819,174020,138793,136176,132808,278584,271337,283159,159837,162663,1,256587,261588,254383,214258,216505,310988,206220,210577,213868,221321,217201,222570,164100,163399,158730
663.5769,6.2393703,51863,50209,52045,44226,44800,45884,62745,62203,64249,59409,57941,59748,116912,114935,112541,92794,91157,95104,55609,58705,60348,68137,64686,64738,63893,64947,64459
780.6399,6.2493706,95235,88176,89525,64091,66161,65528,96558,99928,96941,75634,82677,80025,105314,107560,102474,146088,141233,150045,84064,88061,92493,101422,99621,97152,87710,91069,90211
266.2604,6.2797413,92822,89773,90064,107137,109844,108997,81883,76612,76985,62697,62670,62488,101820,100651,104813,125828,129557,133510,79544,83545,79728,104526,97699,105229,72994,80780,74183
375.3343,6.280667,244398,226868,239933,284743,290413,289247,210621,210818,175846,163138,166111,173625,265843,278703,274809,328450,330283,361693,216970,217075,216333,281869,255267,265204,200120,203997,189746
658.443,6.2778897,48273,53570,56799,103995,98350,101740,1,1,1,1,1,1,1,1,1,1,1,1,38088,1,1,48040,1,64210,1,1,1
358.3087,6.280667,2115129,2051059,2098656,2009547,2052975,2032815,1762988,1794551,1767354,1439362,1473425,1461150,2506230,2505389,2471293,3264082,3249730,3508211,1937602,2003827,1994250,2505490,2476479,2437464,1777117,1818005,1785962
516.2677,6.281259,38431,38421,39639,39158,44262,39499,36242,38512,36722,31430,32207,30243,44625,44130,44748,52304,52103,55431,36050,45206,40410,44326,46594,43668,34069,36408,35900
1514.773,6.2893333,1,1,1,114368,119490,114134,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
396.2653,6.2850943,1,1,92174,58385,60092,1,82078,84659,78955,1,1,83094,109334,1,106741,121074,121710,126645,95502,98409,105987,106666,109135,105986,91766,97212,91749
581.4626,6.3235197,1,96354,99565,138632,127628,132347,146180,148463,150988,118065,115772,121596,132016,133398,132781,161181,153004,155956,110156,111640,108669,138443,129878,127539,98156,92210,1
689.5933,6.373814,36765,33957,36465,68842,70187,68809,123355,125560,126263,72281,73499,75188,49908,48285,48926,66162,67965,70987,40374,43701,42120,47722,46118,45380,51391,54096,52126
527.3197,6.546,1,1,1,172722,178825,181291,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
309.3033,6.3951483,404988,402877,394312,1538361,1577092,1569010,1086176,1069124,1098798,522078,518582,527306,276486,277470,270113,310596,314608,317202,218017,213331,235420,308617,289982,298192,319435,319298,300158
609.4365,6.412333,1,1,1,47154,51706,47767,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
297.3014,6.470538,46956,48204,68155,65738,43286,1,56598,79070,58004,71004,52897,52403,55561,53927,51742,77522,53175,78146,40057,64941,47829,68328,68576,51070,54532,44183,66379
527.3212,6.5480003,1,1,1,171001,177691,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
548.3699,6.612,1,1,1,96110,156471,159590,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
632.3338,6.6417503,80622,77820,80024,317566,331693,330556,31432,1,34794,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
596.3369,6.6775837,134451,134986,131539,559831,578042,577472,62908,61412,64649,1,1,1,1,1,1,1,1,1,1,1,1,37957,40321,38565,1,1,1
613.366,6.6716666,1,1,1,174450,171326,181668,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
318.259,6.722408,78571,76446,77783,67595,68086,72317,92011,94457,88464,67008,69063,68484,93806,93640,93543,92810,90512,89590,75535,69231,77055,91068,87699,84719,69709,71887,67069
833.4323,6.756334,1,1,1,91732,98099,98892,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
838.3892,6.761667,1,1,1,295437,299248,301083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
824.3737,6.7730002,52623,53185,1,238394,242591,241248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
495.3574,6.7972,185037,135995,136517,88511,88760,1,180388,187813,181930,187157,191452,183930,201568,1,211460,168585,170880,174261,184707,194984,198423,202476,203566,204621,175866,187186,183521
802.78,6.8022957,24491,21975,20039,28820,28920,24676,22094,26143,25854,24432,23989,25652,34207,33000,30641,27547,26122,25669,22608,24747,28361,25001,25704,24497,20864,22948,21775
797.5794,6.800874,1,75104,1,139606,145364,147388,82723,1,79434,62323,60961,61680,102921,106551,101948,68479,65885,61563,67526,66785,64387,81500,74322,77005,57756,55006,53986
470.3003,6.8014073,177197,178010,167231,183271,185589,187835,184163,177546,181412,178065,180005,177896,209513,212039,217805,185335,187448,180579,180651,188052,182757,192305,185096,188015,166716,167297,167747
428.2336,6.798407,146657,145915,146709,133925,138287,135648,152925,151836,153851,173899,198685,170123,194776,194154,197963,168507,169701,175974,172771,181401,178449,167890,162974,161068,163727,168964,168294
435.3357,6.8014073,214346,195026,209535,225356,248023,230888,203432,216960,209140,206873,212320,194567,233300,233506,238434,195849,205428,213639,196935,223113,222608,209778,212114,196442,182213,195503,190592
148.0168,6.802592,519971,513417,505758,606873,634895,665337,562626,553450,569699,524062,512779,527154,626031,637830,617035,544582,548573,550474,531154,541163,547817,556158,560207,545173,493560,495999,489613
578.3811,6.8629994,1,1,1,64562,67114,68140,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
736.3205,6.872259,70381,70739,79580,57782,75577,68844,114428,115213,120965,102490,92142,96292,96015,105238,101384,130220,132296,135686,73591,85438,84231,98458,104304,98769,75569,85092,81459
715.3947,6.8734813,269015,268787,269187,318436,328958,329077,413896,425191,424593,327338,336650,326830,359080,351043,353679,441063,445340,463106,288892,303961,308912,359621,356069,343619,269414,275039,275243
698.3671,6.874075,550448,545473,555647,563816,579686,589891,900872,896162,893499,714351,720102,691735,732080,766873,752051,990541,977903,1010802,617987,639896,658128,779022,743528,743916,590059,595881,594698
743.5983,6.8713336,1,1,1,25084,24195,26398,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
564.2958,6.872,79323,76497,77353,97888,104532,100814,114471,120669,120333,90384,96338,90638,99709,98506,99663,121961,124945,132035,81134,85475,87813,100266,100548,94061,74022,77185,78500
353.3305,6.9009995,1,1,1,991472,1016431,1020293,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1044.4498,6.9009995,1,1,1,167350,119202,116776,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
782.5673,6.9477625,345022,322224,320481,560041,584989,581585,221953,221696,223097,70771,78721,73743,98652,95447,99973,1,1,1,74386,82814,86874,203030,200357,198123,1,1,1
745.6202,6.9426665,91567,91379,88647,242791,246946,244498,44807,44459,45524,1,1,1,1,1,1,1,1,1,1,1,1,32659,34111,33548,1,1,1
723.6369,6.945333,91272,94157,94164,303895,301394,302790,46154,45170,49185,1,1,1,1,1,1,1,1,1,1,1,1,33578,35665,34504,1,1,1
294.2557,6.9626675,95596,98695,97233,98683,89399,102763,111890,112972,113323,81636,82805,83396,121281,121454,118692,111336,112882,108243,97617,99016,103162,107439,103820,110495,84048,84203,84888
592.3969,6.9586663,1,1,1,70153,73682,45954,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
764.8431,6.9865,1,1,1,86313,83068,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
824.5695,6.9886665,1,1,1,55397,54914,55182,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
110.0385,6.98675,1,59269,1,195991,205303,186909,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
757.6439,6.991833,16374,19142,19949,180764,174435,180419,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
128.0485,6.9926248,297744,297702,296078,1173924,1194823,1212870,1,152147,152915,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
258.184,6.991,111817,126203,115791,468416,469110,473999,55863,1,58734,1,1,1,1,1,1,1,1,1,1,1,1,44232,42831,1,1,1,1
146.0584,6.9924283,44860,44656,45418,179859,185124,186512,1,20748,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
387.3347,6.9913335,1406680,1411377,1420885,5763655,5911883,5904867,638788,646305,642569,129177,124949,126935,134210,137116,137141,92792,93242,93611,113629,114588,114488,485398,476655,471152,100836,96399,96117
528.2689,6.9943333,1,1,1,46772,50984,47696,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
512.3075,6.991667,1,1,1,74263,84033,82373,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
438.2856,6.9943333,1,1,1,56980,60179,57502,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
